,amplitude_cutoff,amplitude_cv_median,amplitude_cv_range,amplitude_median,firing_range,firing_rate,isi_violations_ratio,isi_violations_count,num_spikes,presence_ratio,rp_contamination,rp_violations,sd_ratio,sliding_rp_violation,snr,sync_spike_2,sync_spike_4,sync_spike_8
72,5.56899875415615e-05,0.13088008761405945,0.0885689526796341,196.56,3.2,5.791944444444445,0.0,0.0,20851.0,1.0,0.0,0.0,1.0626350563262623,0.005,9.654196315716344,0.06963694786820776,0.00014387799146323916,0.0
73,0.00013124961732827693,0.46978098154067993,0.37256393134593946,51.48,4.800000000000001,11.423333333333334,0.0028382492804257553,4.0,41124.0,1.0,0.004266475326494379,4.0,1.0391681867815512,0.005,2.8643330877065427,0.06876762960801479,2.4316700710047662e-05,0.0
74,0.00013942656959825097,0.47860655188560486,0.4394819140434265,49.14,1.8,1.623888888888889,0.10533795400219267,3.0,5846.0,1.0,0.17296545538083963,3.0,1.0697175936738013,0.145,2.4146732542424885,0.06448853917208347,0.0,0.0
75,9.31878581630246e-05,0.11798270791769028,0.060750460252165794,222.29999,3.1999999999999997,5.088333333333333,0.007152454971093889,2.0,18318.0,1.0,0.010786860637851059,2.0,1.0119677593529617,0.015,10.773849198122871,0.06834807293372638,5.4591112566874116e-05,0.0
76,0.0019491384369884224,0.364677369594574,0.15428005456924437,63.179996,0.8,0.2833333333333333,1.1534025374855825,1.0,1020.0,1.0,1.0,1.0,0.9100181862817297,,3.2308058777094892,0.07058823529411765,0.0,0.0
77,7.731941836815782e-05,0.29458194971084595,0.15183564648032188,81.899994,3.4099999999999913,5.6525,0.020285846853723474,7.0,20349.0,1.0,0.026431104746710288,6.0,0.9340652814496698,0.03,4.053683553056903,0.06722689075630252,4.9142464003145115e-05,0.0
78,5.298773280576473e-05,0.08285942673683167,0.04123458564281461,339.3,3.5999999999999996,5.965277777777778,0.0026020455872965967,1.0,21475.0,1.0,0.003910715227741113,1.0,0.9751570977571227,0.01,16.321528079612097,0.06952270081490104,9.313154831199069e-05,0.0
79,4.3119293354842566e-05,0.17676180601119995,0.18784374371170998,152.09999,3.4000000000000004,5.6475,0.005806223657752959,2.0,20331.0,1.0,0.008747595701911526,2.0,0.9892245256365197,0.015,7.248516892810108,0.06699129408292755,0.0,0.0
80,7.973094374322061e-05,0.23642532527446747,0.16793248057365404,109.979996,3.8000000000000007,6.323333333333333,0.0,0.0,22764.0,1.0,0.0,0.0,0.9174517774374723,0.005,5.2486542517307235,0.06734317343173432,4.3929010718678616e-05,0.0
81,0.00014607930578801605,0.5524684190750122,0.24627685546874983,74.88,4.0,6.469166666666666,0.019912329663087196,9.0,23289.0,1.0,0.02350734900215634,7.0,1.3697945670381124,0.03,3.626506368202824,0.07059126626304264,8.587745287474773e-05,0.0
82,0.00012011747905742298,0.42004284262657166,0.26569807529449463,58.499996,2.6000000000000005,3.07,0.019648503982555274,2.0,11052.0,1.0,0.02992037025183636,2.0,0.856951628744789,0.05,2.8564640749272443,0.07048498009410062,0.0,0.0
83,3.931474279760544e-05,0.15057113766670227,0.07200133800506592,182.51999,3.8,6.682777777777778,0.0020733002733625675,1.0,24058.0,1.0,0.003114801403936829,1.0,0.9924711640144296,0.01,7.696891341874512,0.0651342588743869,0.0,0.0
84,6.373761604426469e-05,0.402287095785141,0.2217890799045562,60.839996,6.0,17.283055555555556,0.004339735175219304,14.0,62219.0,1.0,0.0065309292814687,14.0,0.9022026369095176,0.01,2.411782701506183,0.06964110641443932,4.821678265481605e-05,0.0
85,0.00012685103497353926,0.20198214054107666,0.09918742626905441,133.37999,3.2,4.289722222222222,0.0,0.0,15443.0,1.0,0.0,0.0,0.9707458596642032,0.01,5.43253326235541,0.06831574176002073,6.47542575924367e-05,0.0
86,,,,70.2,0.4,0.08722222222222223,0.0,0.0,314.0,0.9833333333333333,0.0,0.0,0.8545640480245065,,2.877180621790125,0.06369426751592357,0.0,0.0
87,0.000160028167140224,0.1855798363685608,0.08221480250358582,131.04,3.2,5.440833333333333,0.0031278462667938857,1.0,19587.0,1.0,0.004702827694352263,1.0,0.986883639342077,0.01,6.314348005581048,0.07045489355184562,5.10542706897432e-05,0.0
88,,,,53.82,0.4,0.07222222222222222,0.0,0.0,260.0,0.9666666666666667,0.0,0.0,1.0658069076504235,,2.6316341581952174,0.05384615384615385,0.0,0.0
89,0.000263293430943818,0.8089736700057983,0.34247297048568726,30.419998,5.200000000000001,10.16388888888889,0.016133512584625316,18.0,36590.0,1.0,0.02037444983379655,15.0,1.0512720503971762,0.01,1.7053349269890072,0.054960371686253076,5.465974309920743e-05,0.0
90,0.00010968940428318045,0.47773483395576477,0.26433558762073517,51.48,3.5999999999999996,6.341666666666667,0.018418718483126442,8.0,22830.0,1.0,0.02802065631484707,8.0,0.926346532339694,0.025,2.170893505007583,0.06679807271134472,0.0,0.0
91,0.0009451134031495477,0.34485146403312683,0.15076193809509275,65.52,1.0,0.4638888888888889,0.0,0.0,1670.0,1.0,0.0,0.0,0.9730803248979919,,3.48373953403302,0.06407185628742515,0.0,0.0
92,,,,67.86,0.2,0.05722222222222222,0.0,0.0,206.0,1.0,0.0,0.0,0.905551492724368,,3.135253120215474,0.06796116504854369,0.0048543689320388345,0.0
93,6.371727608775966e-05,0.22283817827701569,0.10775916576385497,112.31999,5.399999999999999,13.617222222222223,0.0,0.0,49022.0,1.0,0.0,0.0,0.9879534844314376,0.005,4.575931338417225,0.06874464526131124,4.079800905715801e-05,0.0
94,0.00022794258112793922,0.2915518581867218,0.1450697124004364,74.88,2.6,3.5727777777777776,0.0,0.0,12862.0,1.0,0.0,0.0,0.8704584868803315,0.015,3.0939808986388653,0.06398693826776551,0.0,0.0
95,0.0001679207414576057,0.31289222836494446,0.2479974970221519,56.159996,3.5999999999999996,5.8625,0.005388160561123041,2.0,21105.0,1.0,0.008115168824207264,2.0,0.9805293660953783,0.015,3.9778033275111335,0.06965174129353234,4.738213693437574e-05,0.0
96,0.00015283651405608863,5.280770778656006,5.453946650028225,16.38,4.999999999999999,9.623611111111112,0.01799586057715349,18.0,34645.0,1.0,0.006016720656111363,4.0,1.0207269317643444,0.01,0.5617535988833817,0.09037379131187762,0.00011545677586953385,0.0
97,5.552909988940668e-05,0.14716646075248718,0.07747022882103917,142.73999,3.0,4.430833333333333,0.00943268673798556,2.0,15951.0,1.0,0.014250569472118113,2.0,1.0514887290165302,0.02,8.281385070572316,0.07153156541909599,0.00012538398846467306,0.0
98,0.00010486578937361815,0.17219947278499603,0.08175588399171826,152.09999,3.4000000000000004,5.6002777777777775,0.0029522770249661347,1.0,20161.0,1.0,0.004438264633929601,1.0,1.073214713156981,0.01,7.517188574692235,0.07271464709091811,0.0,0.0
99,2.5191922693828863e-05,0.32425329089164734,0.17188326120376585,67.86,5.600000000000001,16.925555555555555,0.0003232141602071491,1.0,60932.0,1.0,0.0004849388231418228,1.0,0.9891332667874475,0.005,3.356710725421812,0.07094794196809558,0.0,0.0
100,2.2224510704639652e-05,0.41352877020835876,0.3682375371456146,56.159996,5.400000000000002,15.906944444444445,0.000731867920802651,2.0,57265.0,1.0,0.001098405128116653,2.0,1.0200054425968066,0.005,2.8429743999954527,0.06864576966733607,3.4925347070636515e-05,0.0
101,9.721162153400704e-05,0.7011525630950928,0.39810956418514243,32.76,2.4000000000000004,2.3713888888888888,0.0,0.0,8537.0,1.0,0.0,0.0,1.0094421638595426,0.025,1.8683367023855337,0.062199836007965324,0.00011713716762328687,0.0
102,3.9259360049024386e-05,0.4167912006378174,0.2367611110210418,56.159996,3.6099999999999905,6.786666666666667,0.004020621607399487,2.0,24432.0,1.0,0.0060492289968272495,2.0,1.0111276961200946,0.01,2.9463959558542485,0.070767845448592,4.0929927963326786e-05,0.0
103,0.00045948256684780897,0.15654000639915466,0.07297887951135634,133.37999,3.01,4.776388888888889,0.008117211862865457,2.0,17195.0,1.0,0.012250859574454709,2.0,0.9929767896914201,0.02,7.546191139939618,0.0715324222157604,0.00011631288165164292,0.0
104,7.109018921577452e-05,0.08498834073543549,0.04305310659110545,273.78,3.0,4.280833333333334,0.0,0.0,15411.0,1.0,0.0,0.0,0.9613109187064687,0.01,13.33353828040552,0.07682823956913892,0.00012977743170462656,0.0
105,6.725562797468448e-05,0.4173817038536072,0.183152973651886,81.899994,3.0,4.183333333333334,0.0,0.0,15060.0,1.0,0.0,0.0,1.4233379906433985,0.01,4.063800916463006,0.06885790172642763,0.00019920318725099602,0.0
106,8.778513866367382e-05,0.16459649801254272,0.07136363238096241,142.73999,2.8000000000000003,3.890833333333333,0.0061163311193896674,1.0,14007.0,1.0,0.009216972974490756,1.0,0.9882972892466995,0.02,6.764007839045102,0.07089312486613836,7.139287499107589e-05,0.0
